Id,Class
1,0.40624055
2,0.48448384
3,0.4202669
4,0.45889553
5,0.39049727
6,0.44153225
7,0.38384908
8,0.45735687
9,0.38903296
10,0.5855291
11,0.5391855
12,0.52046984
13,0.49126682
14,0.462857
15,0.55872566
16,0.5727672
17,0.41965622
18,0.52172863
19,0.5480299
20,0.47643048
21,0.7038219
22,0.4071012
23,0.41673198
24,0.42463645
25,0.500383
26,0.42301267
27,0.3782992
28,0.55309397
29,0.5568909
30,0.53773165
31,0.518374
32,0.5209525
33,0.5026439
34,0.43557173
35,0.48461258
36,0.54657274
37,0.4366463
38,0.41724297
39,0.45153478
40,0.4293739
41,0.5178915
42,0.52579033
43,0.3919612
44,0.43357292
45,0.46848133
46,0.48336768
47,0.4501288
48,0.45307648
49,0.53017527
50,0.6027823
51,0.3495836
52,0.43620542
53,0.43958533
54,0.41663954
55,0.49455956
56,0.55113965
57,0.4233597
58,0.5672554
59,0.58134794
60,0.37745303
61,0.4487029
62,0.4202662
63,0.46284407
64,0.35130036
65,0.4414198
66,0.564146
67,0.42879602
68,0.57204103
69,0.44144687
70,0.5702048
71,0.5720955
72,0.5179802
73,0.41345638
74,0.40917477
75,0.40851
76,0.4328933
77,0.5503471
78,0.42829645
79,0.4994445
80,0.44476914
81,0.41793495
82,0.3894492
83,0.44235837
84,0.43808666
85,0.4120206
86,0.46453747
87,0.4401073
88,0.4752582
89,0.45285583
90,0.4882173
91,0.4919762
92,0.5171874
93,0.48981592
94,0.44098794
95,0.49520558
96,0.44503957
97,0.46255863
98,0.3484507
99,0.5988225
100,0.4618686
101,0.399277
102,0.55822766
103,0.55790234
104,0.54814005
105,0.67363507
106,0.45837414
107,0.39270562
108,0.5506499
109,0.59759253
110,0.51822037
111,0.48982188
112,0.4635225
113,0.5758077
114,0.4685062
115,0.47179624
116,0.44451168
117,0.42876709
118,0.45273522
119,0.67185426
120,0.5347333
121,0.49499333
122,0.43785903
123,0.40922442
124,0.49698713
125,0.3860356
126,0.5249974
127,0.45106658
128,0.6826643
129,0.4402766
130,0.578552
131,0.51005596
132,0.5290981
133,0.3875409
134,0.48980814
135,0.51826
136,0.4578497
137,0.4293453
138,0.48534822
139,0.4709442
140,0.44501922
141,0.45287916
142,0.52508837
143,0.4888501
144,0.40178803
145,0.40506876
146,0.4007512
147,0.4563512
