Id,Class
1,0.44070333
2,0.515569
3,0.39900255
4,0.47174662
5,0.3820102
6,0.4690919
7,0.39521837
8,0.47080454
9,0.38350686
10,0.579147
11,0.51544
12,0.54902965
13,0.48642883
14,0.45111358
15,0.5680363
16,0.5600897
17,0.38154572
18,0.55075663
19,0.53512484
20,0.4516451
21,0.7030386
22,0.39062703
23,0.41154072
24,0.44334888
25,0.50845927
26,0.43760905
27,0.37326723
28,0.56572604
29,0.59122753
30,0.54403013
31,0.53684074
32,0.51640207
33,0.48895672
34,0.44117263
35,0.4978734
36,0.5483778
37,0.44378504
38,0.40522444
39,0.46087098
40,0.45234674
41,0.52136695
42,0.52179134
43,0.40768015
44,0.39707243
45,0.44249344
46,0.47694305
47,0.43728384
48,0.46340612
49,0.5368293
50,0.60905963
51,0.33200198
52,0.40062255
53,0.4401374
54,0.45247522
55,0.5261825
56,0.54766345
57,0.4362143
58,0.56955284
59,0.59307176
60,0.39208895
61,0.44328257
62,0.42574823
63,0.460469
64,0.34658575
65,0.43663967
66,0.56416893
67,0.4111447
68,0.57996583
69,0.43890396
70,0.56356984
71,0.5584502
72,0.527965
73,0.39952666
74,0.40749285
75,0.3999233
76,0.45123953
77,0.5527581
78,0.4298878
79,0.5198382
80,0.43597347
81,0.41563877
82,0.40018177
83,0.43557474
84,0.43764675
85,0.40281394
86,0.46861628
87,0.42991602
88,0.47537693
89,0.4673688
90,0.52696174
91,0.5029283
92,0.5331279
93,0.5171627
94,0.42740214
95,0.50119096
96,0.48032445
97,0.44437906
98,0.3339547
99,0.6103027
100,0.47454208
101,0.41443905
102,0.5848275
103,0.5586156
104,0.52843493
105,0.6561034
106,0.4654253
107,0.3592415
108,0.5584329
109,0.614151
110,0.5311055
111,0.50804037
112,0.45977035
113,0.5926206
114,0.5084895
115,0.48806122
116,0.48044178
117,0.44853678
118,0.45797628
119,0.66607
120,0.5448031
121,0.48884353
122,0.45726803
123,0.40423328
124,0.49651128
125,0.36364004
126,0.54075986
127,0.44631362
128,0.6710195
129,0.44306
130,0.5779934
131,0.50345147
132,0.56605554
133,0.3779199
134,0.48084915
135,0.52375346
136,0.4804938
137,0.45316803
138,0.49414402
139,0.47550374
